datetime,year,month,day,hour,minute,day_frac,par_1,par_2,par_avg
7/17/2024 11:31 AM,2024,7,17,11,31.00,0.479861111,1568.7,1502.3,1535.5
7/17/2024 11:32 AM,2024,7,17,11,32.00,0.480555556,1265.4,1267.2,1266.3
7/17/2024 11:33 AM,2024,7,17,11,33.00,0.48125,2634.8,2610.7,2622.8
7/17/2024 11:34 AM,2024,7,17,11,34.00,0.481944444,1607.4,1527.4,1567.4
7/17/2024 11:35 AM,2024,7,17,11,35.00,0.482638889,2353.1,2406.5,2379.8
7/17/2024 11:36 AM,2024,7,17,11,36.00,0.483333333,1525.1,1496.1,1510.6
7/17/2024 11:37 AM,2024,7,17,11,37.00,0.484027778,1086.4,1101.8,1094.1
7/17/2024 11:38 AM,2024,7,17,11,38.00,0.484722222,1504.1,1529.4,1516.8
7/17/2024 11:39 AM,2024,7,17,11,39.00,0.485416667,2379.7,2387.0,2383.3
7/17/2024 11:40 AM,2024,7,17,11,40.00,0.486111111,1563.6,1544.8,1554.2
7/17/2024 11:41 AM,2024,7,17,11,41.00,0.486805556,1506.2,1479.0,1492.6
7/17/2024 11:42 AM,2024,7,17,11,42.00,0.4875,1221.1,1213.6,1217.3
7/17/2024 11:43 AM,2024,7,17,11,43.00,0.488194444,1075.8,1087.3,1081.6
7/17/2024 11:44 AM,2024,7,17,11,44.00,0.488888889,1630.8,1558.7,1594.8
7/17/2024 11:45 AM,2024,7,17,11,45.00,0.489583333,896.2,899.0,897.6
7/17/2024 11:46 AM,2024,7,17,11,46.00,0.490277778,1004.3,1014.0,1009.1
7/17/2024 11:47 AM,2024,7,17,11,47.00,0.490972222,1004.5,1006.3,1005.4
7/17/2024 11:48 AM,2024,7,17,11,48.00,0.491666667,1217.0,1213.1,1215.0
7/17/2024 11:49 AM,2024,7,17,11,49.00,0.492361111,1229.5,1240.0,1234.8
7/17/2024 11:50 AM,2024,7,17,11,50.00,0.493055556,1315.7,1287.4,1301.5
7/17/2024 11:51 AM,2024,7,17,11,51.00,0.49375,1196.2,1206.7,1201.4
7/17/2024 11:52 AM,2024,7,17,11,52.00,0.494444444,1347.2,1381.8,1364.5
7/17/2024 11:53 AM,2024,7,17,11,53.00,0.495138889,1629.8,1658.5,1644.2
7/17/2024 11:54 AM,2024,7,17,11,54.00,0.495833333,957.7,964.1,960.9
7/17/2024 11:55 AM,2024,7,17,11,55.00,0.496527778,888.7,895.9,892.3
7/17/2024 11:56 AM,2024,7,17,11,56.00,0.497222222,883.8,891.0,887.4
7/17/2024 11:57 AM,2024,7,17,11,57.00,0.497916667,914.4,920.4,917.4
7/17/2024 11:58 AM,2024,7,17,11,58.00,0.498611111,919.2,926.3,922.8
7/17/2024 11:59 AM,2024,7,17,11,59.00,0.499305556,963.0,968.4,965.7
7/17/2024 12:00 PM,2024,7,17,12,0.00,0.5,961.5,967.3,964.4
7/17/2024 12:01 PM,2024,7,17,12,1.00,0.500694444,971.9,977.6,974.8
7/17/2024 12:02 PM,2024,7,17,12,2.00,0.501388889,992.7,998.6,995.6
7/17/2024 12:03 PM,2024,7,17,12,3.00,0.502083333,1816.7,1833.2,1824.9
7/17/2024 12:04 PM,2024,7,17,12,4.00,0.502777778,1320.3,1327.0,1323.7
7/17/2024 12:05 PM,2024,7,17,12,5.00,0.503472222,1536.2,1600.2,1568.2
7/17/2024 12:06 PM,2024,7,17,12,6.00,0.504166667,1477.3,1469.3,1473.3
7/17/2024 12:07 PM,2024,7,17,12,7.00,0.504861111,1200.2,1206.6,1203.4
7/17/2024 12:08 PM,2024,7,17,12,8.00,0.505555556,1999.8,2022.0,2010.9
7/17/2024 12:09 PM,2024,7,17,12,9.00,0.50625,1044.9,1040.5,1042.7
7/17/2024 12:10 PM,2024,7,17,12,10.00,0.506944444,853.5,861.1,857.3
7/17/2024 12:11 PM,2024,7,17,12,11.00,0.507638889,2668.4,2664.7,2666.5
7/17/2024 12:12 PM,2024,7,17,12,12.00,0.508333333,2395.7,2437.9,2416.8
7/17/2024 12:13 PM,2024,7,17,12,13.00,0.509027778,2589.8,2602.6,2596.2
7/17/2024 12:14 PM,2024,7,17,12,14.00,0.509722222,2674.1,2670.5,2672.3
7/17/2024 12:15 PM,2024,7,17,12,15.00,0.510416667,1999.8,1865.8,1932.8
7/17/2024 12:16 PM,2024,7,17,12,16.00,0.511111111,2069.5,2097.4,2083.4
7/17/2024 12:17 PM,2024,7,17,12,17.00,0.511805556,2522.0,2524.5,2523.3
7/17/2024 12:18 PM,2024,7,17,12,18.00,0.5125,2483.1,2485.3,2484.2
7/17/2024 12:19 PM,2024,7,17,12,19.00,0.513194444,2434.0,2439.9,2436.9
7/17/2024 12:20 PM,2024,7,17,12,20.00,0.513888889,2397.2,2400.3,2398.8
7/17/2024 12:21 PM,2024,7,17,12,21.00,0.514583333,2356.7,2368.7,2362.7
7/17/2024 12:22 PM,2024,7,17,12,22.00,0.515277778,2358.5,2366.3,2362.4
7/17/2024 12:23 PM,2024,7,17,12,23.00,0.515972222,2358.0,2370.1,2364.1
7/17/2024 12:24 PM,2024,7,17,12,24.00,0.516666667,2375.9,2389.3,2382.6
7/17/2024 12:25 PM,2024,7,17,12,25.00,0.517361111,2375.9,2386.4,2381.1
7/17/2024 12:26 PM,2024,7,17,12,26.00,0.518055556,2338.9,2352.7,2345.8
7/17/2024 12:27 PM,2024,7,17,12,27.00,0.51875,2412.2,2428.6,2420.4
7/17/2024 12:28 PM,2024,7,17,12,28.00,0.519444444,2461.9,2474.0,2467.9
7/17/2024 12:29 PM,2024,7,17,12,29.00,0.520138889,2336.8,2327.3,2332.1
7/17/2024 12:30 PM,2024,7,17,12,30.00,0.520833333,1412.1,1362.1,1387.1
7/17/2024 12:31 PM,2024,7,17,12,31.00,0.521527778,899.9,913.0,906.5
7/17/2024 12:32 PM,2024,7,17,12,32.00,0.522222222,805.9,818.3,812.1
7/17/2024 12:33 PM,2024,7,17,12,33.00,0.522916667,778.5,789.6,784.0
7/17/2024 12:34 PM,2024,7,17,12,34.00,0.523611111,767.2,779.3,773.3
7/17/2024 12:35 PM,2024,7,17,12,35.00,0.524305556,774.9,785.8,780.4
7/17/2024 12:36 PM,2024,7,17,12,36.00,0.525,784.6,794.8,789.7
7/17/2024 12:37 PM,2024,7,17,12,37.00,0.525694444,796.8,805.3,801.0
7/17/2024 12:38 PM,2024,7,17,12,38.00,0.526388889,820.9,829.1,825.0
7/17/2024 12:39 PM,2024,7,17,12,39.00,0.527083333,1110.7,1146.2,1128.4
7/17/2024 12:40 PM,2024,7,17,12,40.00,0.527777778,2671.0,2687.9,2679.4
7/17/2024 12:41 PM,2024,7,17,12,41.00,0.528472222,1135.8,1148.1,1142.0
7/17/2024 12:42 PM,2024,7,17,12,42.00,0.529166667,1046.2,1053.1,1049.6
7/17/2024 12:43 PM,2024,7,17,12,43.00,0.529861111,1838.4,1930.8,1884.6
7/17/2024 12:44 PM,2024,7,17,12,44.00,0.530555556,1080.5,1079.9,1080.2
7/17/2024 12:45 PM,2024,7,17,12,45.00,0.53125,2696.7,2714.1,2705.4
7/17/2024 12:46 PM,2024,7,17,12,46.00,0.531944444,1355.9,1355.3,1355.6
7/17/2024 12:47 PM,2024,7,17,12,47.00,0.532638889,905.4,913.8,909.6
7/17/2024 12:48 PM,2024,7,17,12,48.00,0.533333333,1893.2,2037.1,1965.1
7/17/2024 12:49 PM,2024,7,17,12,49.00,0.534027778,818.3,829.0,823.6
7/17/2024 12:50 PM,2024,7,17,12,50.00,0.534722222,996.9,1006.9,1001.9
7/17/2024 12:51 PM,2024,7,17,12,51.00,0.535416667,1012.3,1010.3,1011.3
7/17/2024 12:52 PM,2024,7,17,12,52.00,0.536111111,804.6,813.8,809.2
7/17/2024 12:53 PM,2024,7,17,12,53.00,0.536805556,768.9,778.2,773.6
7/17/2024 12:54 PM,2024,7,17,12,54.00,0.5375,727.7,737.2,732.5
7/17/2024 12:55 PM,2024,7,17,12,55.00,0.538194444,683.3,692.9,688.1
7/17/2024 12:56 PM,2024,7,17,12,56.00,0.538888889,641.8,651.7,646.8
7/17/2024 12:57 PM,2024,7,17,12,57.00,0.539583333,611.5,621.3,616.4
7/17/2024 12:58 PM,2024,7,17,12,58.00,0.540277778,586.9,596.3,591.6
7/17/2024 12:59 PM,2024,7,17,12,59.00,0.540972222,570.5,579.6,575.0
7/17/2024 1:00 PM,2024,7,17,13,0.00,0.541666667,560.7,569.8,565.3
7/17/2024 1:01 PM,2024,7,17,13,1.00,0.542361111,557.5,566.4,562.0
7/17/2024 1:02 PM,2024,7,17,13,2.00,0.543055556,561.6,570.1,565.8
7/17/2024 1:03 PM,2024,7,17,13,3.00,0.54375,568.3,576.7,572.5
7/17/2024 1:04 PM,2024,7,17,13,4.00,0.544444444,574.4,582.2,578.3
7/17/2024 1:05 PM,2024,7,17,13,5.00,0.545138889,578.8,587.0,582.9
7/17/2024 1:06 PM,2024,7,17,13,6.00,0.545833333,585.8,593.6,589.7
7/17/2024 1:07 PM,2024,7,17,13,7.00,0.546527778,596.1,604.0,600.0
7/17/2024 1:08 PM,2024,7,17,13,8.00,0.547222222,604.1,611.5,607.8
7/17/2024 1:09 PM,2024,7,17,13,9.00,0.547916667,607.8,615.4,611.6
7/17/2024 1:10 PM,2024,7,17,13,10.00,0.548611111,610.6,618.8,614.7
7/17/2024 1:11 PM,2024,7,17,13,11.00,0.549305556,614.2,622.8,618.5
7/17/2024 1:12 PM,2024,7,17,13,12.00,0.55,602.8,610.7,606.8
7/17/2024 1:13 PM,2024,7,17,13,13.00,0.550694444,590.5,598.5,594.5
7/17/2024 1:14 PM,2024,7,17,13,14.00,0.551388889,579.8,587.5,583.6
7/17/2024 1:15 PM,2024,7,17,13,15.00,0.552083333,571.1,578.3,574.7
7/17/2024 1:16 PM,2024,7,17,13,16.00,0.552777778,564.4,572.2,568.3
7/17/2024 1:17 PM,2024,7,17,13,17.00,0.553472222,558.1,565.4,561.8
7/17/2024 1:18 PM,2024,7,17,13,18.00,0.554166667,554.4,561.3,557.9
7/17/2024 1:19 PM,2024,7,17,13,19.00,0.554861111,552.6,559.8,556.2
7/17/2024 1:20 PM,2024,7,17,13,20.00,0.555555556,556.2,563.5,559.9
7/17/2024 1:21 PM,2024,7,17,13,21.00,0.55625,566.2,573.3,569.8
7/17/2024 1:22 PM,2024,7,17,13,22.00,0.556944444,579.2,585.8,582.5
7/17/2024 1:23 PM,2024,7,17,13,23.00,0.557638889,595.3,601.6,598.4
7/17/2024 1:24 PM,2024,7,17,13,24.00,0.558333333,613.7,620.1,616.9
7/17/2024 1:25 PM,2024,7,17,13,25.00,0.559027778,634.4,640.1,637.3
7/17/2024 1:26 PM,2024,7,17,13,26.00,0.559722222,657.7,663.9,660.8
7/17/2024 1:27 PM,2024,7,17,13,27.00,0.560416667,687.2,693.9,690.6
7/17/2024 1:28 PM,2024,7,17,13,28.00,0.561111111,725.4,732.0,728.7
7/17/2024 1:29 PM,2024,7,17,13,29.00,0.561805556,772.7,779.7,776.2
7/17/2024 1:30 PM,2024,7,17,13,30.00,0.5625,826.9,834.5,830.7
7/17/2024 1:31 PM,2024,7,17,13,31.00,0.563194444,889.5,897.7,893.6
7/17/2024 1:32 PM,2024,7,17,13,32.00,0.563888889,936.9,945.6,941.3
7/17/2024 1:33 PM,2024,7,17,13,33.00,0.564583333,991.6,1000.6,996.1
7/17/2024 1:34 PM,2024,7,17,13,34.00,0.565277778,1054.8,1064.4,1059.6
7/17/2024 1:35 PM,2024,7,17,13,35.00,0.565972222,1161.3,1172.0,1166.7
7/17/2024 1:36 PM,2024,7,17,13,36.00,0.566666667,1260.0,1271.8,1265.9
7/17/2024 1:37 PM,2024,7,17,13,37.00,0.567361111,1475.9,1482.7,1479.3
7/17/2024 1:38 PM,2024,7,17,13,38.00,0.568055556,1225.0,1237.2,1231.1
7/17/2024 1:39 PM,2024,7,17,13,39.00,0.56875,1216.9,1230.7,1223.8
7/17/2024 1:40 PM,2024,7,17,13,40.00,0.569444444,1229.4,1243.7,1236.5
7/17/2024 1:41 PM,2024,7,17,13,41.00,0.570138889,1233.0,1247.8,1240.4
7/17/2024 1:42 PM,2024,7,17,13,42.00,0.570833333,1248.1,1264.0,1256.0
7/17/2024 1:43 PM,2024,7,17,13,43.00,0.571527778,1301.6,1319.1,1310.3
7/17/2024 1:44 PM,2024,7,17,13,44.00,0.572222222,1399.7,1421.3,1410.5
7/17/2024 1:45 PM,2024,7,17,13,45.00,0.572916667,1373.7,1395.1,1384.4
7/17/2024 1:46 PM,2024,7,17,13,46.00,0.573611111,1543.6,1571.3,1557.5
7/17/2024 1:47 PM,2024,7,17,13,47.00,0.574305556,1882.7,1927.6,1905.1
7/17/2024 1:48 PM,2024,7,17,13,48.00,0.575,1909.4,1952.3,1930.9
7/17/2024 1:49 PM,2024,7,17,13,49.00,0.575694444,1704.6,1721.2,1712.9
7/17/2024 1:50 PM,2024,7,17,13,50.00,0.576388889,1713.6,1740.5,1727.0
7/17/2024 1:51 PM,2024,7,17,13,51.00,0.577083333,1714.6,1753.5,1734.0
7/17/2024 1:52 PM,2024,7,17,13,52.00,0.577777778,1998.7,2038.6,2018.6
7/17/2024 1:53 PM,2024,7,17,13,53.00,0.578472222,2643.0,2675.5,2659.3
7/17/2024 1:54 PM,2024,7,17,13,54.00,0.579166667,1140.2,1168.6,1154.4
7/17/2024 1:55 PM,2024,7,17,13,55.00,0.579861111,2046.3,2064.1,2055.2
7/17/2024 1:56 PM,2024,7,17,13,56.00,0.580555556,2253.8,2363.6,2308.7
7/17/2024 1:57 PM,2024,7,17,13,57.00,0.58125,2696.3,2749.9,2723.1
7/17/2024 1:58 PM,2024,7,17,13,58.00,0.581944444,2655.9,2711.5,2683.7
7/17/2024 1:59 PM,2024,7,17,13,59.00,0.582638889,2662.2,2720.5,2691.3
7/17/2024 2:00 PM,2024,7,17,14,0.00,0.583333333,2671.6,2729.0,2700.3
7/17/2024 2:01 PM,2024,7,17,14,1.00,0.584027778,1221.2,1256.8,1239.0
7/17/2024 2:02 PM,2024,7,17,14,2.00,0.584722222,2311.8,2360.0,2335.9
7/17/2024 2:03 PM,2024,7,17,14,3.00,0.585416667,1599.2,1530.7,1564.9
7/17/2024 2:04 PM,2024,7,17,14,4.00,0.586111111,1045.9,1082.6,1064.3
7/17/2024 2:05 PM,2024,7,17,14,5.00,0.586805556,931.9,964.2,948.1
7/17/2024 2:06 PM,2024,7,17,14,6.00,0.5875,939.7,971.9,955.8
7/17/2024 2:07 PM,2024,7,17,14,7.00,0.588194444,978.8,1017.7,998.3
7/17/2024 2:08 PM,2024,7,17,14,8.00,0.588888889,1041.3,1074.0,1057.7
7/17/2024 2:09 PM,2024,7,17,14,9.00,0.589583333,2642.9,2687.1,2665.0
7/17/2024 2:10 PM,2024,7,17,14,10.00,0.590277778,1546.2,1581.9,1564.0
7/17/2024 2:11 PM,2024,7,17,14,11.00,0.590972222,1133.3,1160.5,1146.9
7/17/2024 2:12 PM,2024,7,17,14,12.00,0.591666667,1228.5,1231.0,1229.8
7/17/2024 2:13 PM,2024,7,17,14,13.00,0.592361111,1044.5,1081.2,1062.8
7/17/2024 2:14 PM,2024,7,17,14,14.00,0.593055556,1726.8,1859.0,1792.9
7/17/2024 2:15 PM,2024,7,17,14,15.00,0.59375,1080.2,1113.0,1096.6
7/17/2024 2:16 PM,2024,7,17,14,16.00,0.594444444,1535.8,1548.4,1542.1
7/17/2024 2:17 PM,2024,7,17,14,17.00,0.595138889,1337.4,1351.4,1344.4
7/17/2024 2:18 PM,2024,7,17,14,18.00,0.595833333,1772.5,1778.1,1775.3
7/17/2024 2:19 PM,2024,7,17,14,19.00,0.596527778,1459.3,1389.0,1424.2
7/17/2024 2:20 PM,2024,7,17,14,20.00,0.597222222,1227.9,1237.8,1232.9
7/17/2024 2:21 PM,2024,7,17,14,21.00,0.597916667,1613.4,1667.7,1640.5
7/17/2024 2:22 PM,2024,7,17,14,22.00,0.598611111,1188.8,1228.6,1208.7
7/17/2024 2:23 PM,2024,7,17,14,23.00,0.599305556,1587.5,1566.8,1577.2
7/17/2024 2:24 PM,2024,7,17,14,24.00,0.6,2062.1,2106.6,2084.4
7/17/2024 2:25 PM,2024,7,17,14,25.00,0.600694444,1566.6,1552.3,1559.5
7/17/2024 2:26 PM,2024,7,17,14,26.00,0.601388889,2237.8,2225.5,2231.7
7/17/2024 2:27 PM,2024,7,17,14,27.00,0.602083333,2214.9,2262.5,2238.7
7/17/2024 2:28 PM,2024,7,17,14,28.00,0.602777778,1497.4,1537.2,1517.3
7/17/2024 2:29 PM,2024,7,17,14,29.00,0.603472222,2407.8,2470.7,2439.3
7/17/2024 2:30 PM,2024,7,17,14,30.00,0.604166667,2334.0,2501.0,2417.5
7/17/2024 2:31 PM,2024,7,17,14,31.00,0.604861111,1200.4,1215.5,1208.0
7/17/2024 2:32 PM,2024,7,17,14,32.00,0.605555556,2300.4,2425.7,2363.0
7/17/2024 2:33 PM,2024,7,17,14,33.00,0.60625,2371.2,2408.4,2389.8
7/17/2024 2:34 PM,2024,7,17,14,34.00,0.606944444,1790.6,1812.4,1801.5
7/17/2024 2:35 PM,2024,7,17,14,35.00,0.607638889,1076.8,1106.3,1091.6
7/17/2024 2:36 PM,2024,7,17,14,36.00,0.608333333,1569.3,1596.5,1582.9
7/17/2024 2:37 PM,2024,7,17,14,37.00,0.609027778,1395.3,1397.8,1396.6
7/17/2024 2:38 PM,2024,7,17,14,38.00,0.609722222,1330.3,1466.2,1398.3
7/17/2024 2:39 PM,2024,7,17,14,39.00,0.610416667,2461.5,2489.6,2475.6
7/17/2024 2:40 PM,2024,7,17,14,40.00,0.611111111,1838.4,1842.7,1840.5
7/17/2024 2:41 PM,2024,7,17,14,41.00,0.611805556,1658.6,1609.8,1634.2
7/17/2024 2:42 PM,2024,7,17,14,42.00,0.6125,1085.0,1199.8,1142.4
7/17/2024 2:43 PM,2024,7,17,14,43.00,0.613194444,1389.2,1478.8,1434.0
7/17/2024 2:44 PM,2024,7,17,14,44.00,0.613888889,827.8,863.6,845.7
7/17/2024 2:45 PM,2024,7,17,14,45.00,0.614583333,906.7,940.6,923.6
7/17/2024 2:46 PM,2024,7,17,14,46.00,0.615277778,1620.0,1740.7,1680.3
7/17/2024 2:47 PM,2024,7,17,14,47.00,0.615972222,2449.1,2467.6,2458.4
7/17/2024 2:48 PM,2024,7,17,14,48.00,0.616666667,1784.4,1867.6,1826.0
7/17/2024 2:49 PM,2024,7,17,14,49.00,0.617361111,867.9,894.9,881.4
7/17/2024 2:50 PM,2024,7,17,14,50.00,0.618055556,865.4,888.9,877.2
7/17/2024 2:51 PM,2024,7,17,14,51.00,0.61875,864.9,886.7,875.8
7/17/2024 2:52 PM,2024,7,17,14,52.00,0.619444444,984.7,996.2,990.5
7/17/2024 2:53 PM,2024,7,17,14,53.00,0.620138889,1075.1,1098.8,1087.0
7/17/2024 2:54 PM,2024,7,17,14,54.00,0.620833333,1133.6,1155.1,1144.3
7/17/2024 2:55 PM,2024,7,17,14,55.00,0.621527778,2285.0,2343.9,2314.4
7/17/2024 2:56 PM,2024,7,17,14,56.00,0.622222222,1778.0,1963.0,1870.5
7/17/2024 2:57 PM,2024,7,17,14,57.00,0.622916667,2561.9,2607.8,2584.8
7/17/2024 2:58 PM,2024,7,17,14,58.00,0.623611111,2556.4,2595.8,2576.1
7/17/2024 2:59 PM,2024,7,17,14,59.00,0.624305556,2571.2,2613.2,2592.2
7/17/2024 3:00 PM,2024,7,17,15,0.00,0.625,2474.5,2499.5,2487.0
7/17/2024 3:01 PM,2024,7,17,15,1.00,0.625694444,2295.9,2309.2,2302.5
7/17/2024 3:02 PM,2024,7,17,15,2.00,0.626388889,2444.4,2486.8,2465.6
7/17/2024 3:03 PM,2024,7,17,15,3.00,0.627083333,2226.4,2226.5,2226.4
7/17/2024 3:04 PM,2024,7,17,15,4.00,0.627777778,1840.6,1951.7,1896.1
7/17/2024 3:05 PM,2024,7,17,15,5.00,0.628472222,2487.1,2518.6,2502.9
7/17/2024 3:06 PM,2024,7,17,15,6.00,0.629166667,2191.5,2126.3,2158.9
7/17/2024 3:07 PM,2024,7,17,15,7.00,0.629861111,1335.5,1444.5,1390.0
7/17/2024 3:08 PM,2024,7,17,15,8.00,0.630555556,2170.5,2152.0,2161.3
7/17/2024 3:09 PM,2024,7,17,15,9.00,0.63125,2352.2,2390.4,2371.3
7/17/2024 3:10 PM,2024,7,17,15,10.00,0.631944444,1803.2,1814.2,1808.7
7/17/2024 3:11 PM,2024,7,17,15,11.00,0.632638889,1662.4,1670.9,1666.7
7/17/2024 3:12 PM,2024,7,17,15,12.00,0.633333333,1679.9,1715.5,1697.7
7/17/2024 3:13 PM,2024,7,17,15,13.00,0.634027778,1496.8,1526.9,1511.9
7/17/2024 3:14 PM,2024,7,17,15,14.00,0.634722222,1522.7,1542.6,1532.6
7/17/2024 3:15 PM,2024,7,17,15,15.00,0.635416667,1662.7,1705.5,1684.1
7/17/2024 3:16 PM,2024,7,17,15,16.00,0.636111111,1391.4,1433.5,1412.5
7/17/2024 3:17 PM,2024,7,17,15,17.00,0.636805556,1152.4,1138.4,1145.4
7/17/2024 3:18 PM,2024,7,17,15,18.00,0.6375,1654.1,1590.8,1622.5
7/17/2024 3:19 PM,2024,7,17,15,19.00,0.638194444,1970.7,1976.8,1973.8
7/17/2024 3:20 PM,2024,7,17,15,20.00,0.638888889,1804.7,1838.8,1821.8
7/17/2024 3:21 PM,2024,7,17,15,21.00,0.639583333,2086.4,2114.7,2100.5
7/17/2024 3:22 PM,2024,7,17,15,22.00,0.640277778,1963.4,2000.4,1981.9
7/17/2024 3:23 PM,2024,7,17,15,23.00,0.640972222,1991.8,2022.5,2007.2
7/17/2024 3:24 PM,2024,7,17,15,24.00,0.641666667,1970.8,2007.7,1989.3
7/17/2024 3:25 PM,2024,7,17,15,25.00,0.642361111,1957.3,1997.2,1977.3
7/17/2024 3:26 PM,2024,7,17,15,26.00,0.643055556,1934.8,1971.8,1953.3
7/17/2024 3:27 PM,2024,7,17,15,27.00,0.64375,1946.9,1985.2,1966.0
7/17/2024 3:28 PM,2024,7,17,15,28.00,0.644444444,1681.3,1735.8,1708.6
7/18/2024 9:44 AM,2024,7,18,9,44.00,0.405555556,1305.6,451.7,878.6
7/18/2024 9:45 AM,2024,7,18,9,45.00,0.40625,1121.7,523.3,822.5
7/18/2024 9:46 AM,2024,7,18,9,46.00,0.406944444,1414.8,710.5,1062.7
7/18/2024 9:47 AM,2024,7,18,9,47.00,0.407638889,1457.2,1499.4,1478.3
7/18/2024 9:48 AM,2024,7,18,9,48.00,0.408333333,1468.2,1500.8,1484.5
7/18/2024 9:49 AM,2024,7,18,9,49.00,0.409027778,1473.2,1508.0,1490.6
7/18/2024 9:50 AM,2024,7,18,9,50.00,0.409722222,1482.9,1515.5,1499.2
7/18/2024 9:51 AM,2024,7,18,9,51.00,0.410416667,1493.8,1523.6,1508.7
7/18/2024 9:52 AM,2024,7,18,9,52.00,0.411111111,1500.7,1531.6,1516.1
7/18/2024 9:53 AM,2024,7,18,9,53.00,0.411805556,1511.4,1541.2,1526.3
7/18/2024 9:54 AM,2024,7,18,9,54.00,0.4125,1517.3,1546.8,1532.1
7/18/2024 9:55 AM,2024,7,18,9,55.00,0.413194444,1528.5,1555.7,1542.1
7/18/2024 9:56 AM,2024,7,18,9,56.00,0.413888889,1530.2,1557.9,1544.0
7/18/2024 9:57 AM,2024,7,18,9,57.00,0.414583333,1536.6,1559.9,1548.3
7/18/2024 9:58 AM,2024,7,18,9,58.00,0.415277778,1538.4,1566.9,1552.7
7/18/2024 9:59 AM,2024,7,18,9,59.00,0.415972222,1541.1,1567.2,1554.1
7/18/2024 10:00 AM,2024,7,18,10,0.00,0.416666667,1538.9,1566.2,1552.5
7/18/2024 10:01 AM,2024,7,18,10,1.00,0.417361111,1551.0,1577.5,1564.3
7/18/2024 10:02 AM,2024,7,18,10,2.00,0.418055556,1562.6,1592.5,1577.5
7/18/2024 10:03 AM,2024,7,18,10,3.00,0.41875,1559.4,1589.4,1574.4
7/18/2024 10:04 AM,2024,7,18,10,4.00,0.419444444,1575.6,1600.7,1588.1
7/18/2024 10:05 AM,2024,7,18,10,5.00,0.420138889,1577.2,1602.3,1589.8
7/18/2024 10:06 AM,2024,7,18,10,6.00,0.420833333,1582.0,1605.1,1593.5
7/18/2024 10:07 AM,2024,7,18,10,7.00,0.421527778,1593.0,1619.0,1606.0
7/18/2024 10:08 AM,2024,7,18,10,8.00,0.422222222,1594.7,1627.0,1610.8
7/18/2024 10:09 AM,2024,7,18,10,9.00,0.422916667,1604.8,1631.5,1618.2
7/18/2024 10:10 AM,2024,7,18,10,10.00,0.423611111,1609.0,1637.0,1623.0
7/18/2024 10:11 AM,2024,7,18,10,11.00,0.424305556,1613.8,1642.2,1628.0
7/18/2024 10:12 AM,2024,7,18,10,12.00,0.425,1620.7,1643.5,1632.1
7/18/2024 10:13 AM,2024,7,18,10,13.00,0.425694444,1629.5,1654.9,1642.2
7/18/2024 10:14 AM,2024,7,18,10,14.00,0.426388889,1635.6,1658.5,1647.0
7/18/2024 10:15 AM,2024,7,18,10,15.00,0.427083333,1643.9,1666.9,1655.4
7/18/2024 10:16 AM,2024,7,18,10,16.00,0.427777778,1655.5,1678.8,1667.2
7/18/2024 10:17 AM,2024,7,18,10,17.00,0.428472222,1666.0,1688.9,1677.5
7/18/2024 10:18 AM,2024,7,18,10,18.00,0.429166667,1674.5,1698.5,1686.5
7/18/2024 10:19 AM,2024,7,18,10,19.00,0.429861111,1694.5,1720.2,1707.3
7/18/2024 10:20 AM,2024,7,18,10,20.00,0.430555556,1706.5,1731.9,1719.2
7/18/2024 10:21 AM,2024,7,18,10,21.00,0.43125,1713.1,1737.6,1725.3
7/18/2024 10:22 AM,2024,7,18,10,22.00,0.431944444,1601.4,1614.9,1608.2
7/18/2024 10:23 AM,2024,7,18,10,23.00,0.432638889,1216.4,1268.4,1242.4
7/18/2024 10:24 AM,2024,7,18,10,24.00,0.433333333,1113.2,1159.2,1136.2
7/18/2024 10:25 AM,2024,7,18,10,25.00,0.434027778,1583.3,1646.9,1615.1
7/18/2024 10:26 AM,2024,7,18,10,26.00,0.434722222,944.5,842.3,893.4
7/18/2024 10:27 AM,2024,7,18,10,27.00,0.435416667,1013.7,1067.7,1040.7
7/18/2024 10:28 AM,2024,7,18,10,28.00,0.436111111,1440.2,1500.0,1470.1
7/18/2024 10:29 AM,2024,7,18,10,29.00,0.436805556,1839.7,1865.9,1852.8
7/18/2024 10:30 AM,2024,7,18,10,30.00,0.4375,1840.9,1867.6,1854.3
7/18/2024 10:31 AM,2024,7,18,10,31.00,0.438194444,1566.0,1563.9,1565.0
7/18/2024 10:32 AM,2024,7,18,10,32.00,0.438888889,1216.2,1179.1,1197.6
7/18/2024 10:33 AM,2024,7,18,10,33.00,0.439583333,1706.8,1731.2,1719.0
7/18/2024 10:34 AM,2024,7,18,10,34.00,0.440277778,1844.8,1878.6,1861.7
7/18/2024 10:35 AM,2024,7,18,10,35.00,0.440972222,1798.3,1819.4,1808.9
7/18/2024 10:36 AM,2024,7,18,10,36.00,0.441666667,1793.3,1812.3,1802.8
7/18/2024 10:37 AM,2024,7,18,10,37.00,0.442361111,1792.8,1813.3,1803.1
7/18/2024 10:38 AM,2024,7,18,10,38.00,0.443055556,1793.8,1811.1,1802.5
7/18/2024 10:39 AM,2024,7,18,10,39.00,0.44375,1793.9,1814.8,1804.4
7/18/2024 10:40 AM,2024,7,18,10,40.00,0.444444444,1801.8,1817.3,1809.6
7/18/2024 10:41 AM,2024,7,18,10,41.00,0.445138889,1807.9,1825.9,1816.9
